Position(function_name='main', line_start=40, column_start=10, line_end=40, column_end=29)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity3yul8ShufflerIZNS0_17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS4_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISK_EERKSM_EUljE_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlRKSK_E_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlvE_EEvRSM_SO_T_T0_T1_E17ShuffleOperationsE11shuffleStepIJSU_SO_RSP_RSS_RST_EEEbDpOT_', line_start=334, column_start=45, line_end=334, column_end=80)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity3yul8ShufflerIZNS0_17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS4_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISK_EERKSM_EUljE_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlRKSK_E_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlvE_EEvRSM_SO_T_T0_T1_E17ShuffleOperationsE11shuffleStepIJSU_SO_RSP_RSS_RST_EEEbDpOT_', line_start=340, column_start=21, line_end=340, column_end=22)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity3yul8ShufflerIZNS0_17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS4_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISK_EERKSM_EUljE_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlRKSK_E_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlvE_EEvRSM_SO_T_T0_T1_E17ShuffleOperationsE11shuffleStepIJSU_SO_RSP_RSS_RST_EEEbDpOT_', line_start=341, column_start=8, line_end=341, column_end=41)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity3yul8ShufflerIZNS0_17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS4_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISK_EERKSM_EUljE_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlRKSK_E_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlvE_EEvRSM_SO_T_T0_T1_E17ShuffleOperationsE11shuffleStepIJSU_SO_RSP_RSS_RST_EEEbDpOT_', line_start=341, column_start=45, line_end=341, column_end=81)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity3yul8ShufflerIZNS0_17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS4_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISK_EERKSM_EUljE_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlRKSK_E_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlvE_EEvRSM_SO_T_T0_T1_E17ShuffleOperationsE11shuffleStepIJSU_SO_RSP_RSS_RST_EEEbDpOT_', line_start=75, column_start=9, line_end=75, column_end=19)
Position(function_name='StackLayoutGenerator.cpp:_ZZN8solidity3yul17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS3_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISJ_EERKSL_EUljE_ZZNS2_10fillInJunkES6_S9_ENKSA_clESL_SN_EUlRKSJ_E_ZZNS2_10fillInJunkES6_S9_ENKSA_clESL_SN_EUlvE_EEvRSL_SN_T_T0_T1_EN17ShuffleOperationsC2EST_SN_SO_SR_SS_', line_start=457, column_start=25, line_end=457, column_end=26)
Position(function_name='StackLayoutGenerator.cpp:_ZZN8solidity3yul17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS3_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISJ_EERKSL_EUljE_ZZNS2_10fillInJunkES6_S9_ENKSA_clESL_SN_EUlRKSJ_E_ZZNS2_10fillInJunkES6_S9_ENKSA_clESL_SN_EUlvE_EEvRSL_SN_T_T0_T1_EN17ShuffleOperationsC2EST_SN_SO_SR_SS_', line_start=459, column_start=30, line_end=459, column_end=31)
Position(function_name='StackLayoutGenerator.cpp:_ZZN8solidity3yul17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS3_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISJ_EERKSL_EUljE_ZZNS2_10fillInJunkES6_S9_ENKSA_clESL_SN_EUlRKSJ_E_ZZNS2_10fillInJunkES6_S9_ENKSA_clESL_SN_EUlvE_EEvRSL_SN_T_T0_T1_EN17ShuffleOperationsC2EST_SN_SO_SR_SS_', line_start=460, column_start=9, line_end=460, column_end=47)
Position(function_name='StackLayoutGenerator.cpp:_ZZN8solidity3yul17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS3_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISJ_EERKSL_EUljE_ZZNS2_10fillInJunkES6_S9_ENKSA_clESL_SN_EUlRKSJ_E_ZZNS2_10fillInJunkES6_S9_ENKSA_clESL_SN_EUlvE_EEvRSL_SN_T_T0_T1_EN17ShuffleOperationsC2EST_SN_SO_SR_SS_', line_start=460, column_start=51, line_end=460, column_end=79)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity3yul8ShufflerIZNS0_17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS4_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISK_EERKSM_EUljE_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlRKSK_E_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlvE_EEvRSM_SO_T_T0_T1_E17ShuffleOperationsE21dupDeepSlotIfRequiredERSY_', line_start=131, column_start=7, line_end=131, column_end=29)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity3yul8ShufflerIZNS0_17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS4_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISK_EERKSM_EUljE_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlRKSK_E_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlvE_EEvRSM_SO_T_T0_T1_E17ShuffleOperationsE21dupDeepSlotIfRequiredERSY_', line_start=134, column_start=27, line_end=134, column_end=28)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity3yul8ShufflerIZNS0_17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS4_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISK_EERKSM_EUljE_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlRKSK_E_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlvE_EEvRSM_SO_T_T0_T1_E17ShuffleOperationsE21dupDeepSlotIfRequiredERSY_', line_start=137, column_start=8, line_end=137, column_end=54)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity3yul8ShufflerIZNS0_17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS4_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISK_EERKSM_EUljE_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlRKSK_E_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlvE_EEvRSM_SO_T_T0_T1_E17ShuffleOperationsE21dupDeepSlotIfRequiredERSY_', line_start=146, column_start=9, line_end=146, column_end=46)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity3yul8ShufflerIZNS0_17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS4_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISK_EERKSM_EUljE_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlRKSK_E_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlvE_EEvRSM_SO_T_T0_T1_E17ShuffleOperationsE21dupDeepSlotIfRequiredERSY_', line_start=158, column_start=13, line_end=158, column_end=54)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity3yul8ShufflerIZNS0_17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS4_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISK_EERKSM_EUljE_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlRKSK_E_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlvE_EEvRSM_SO_T_T0_T1_E17ShuffleOperationsE21dupDeepSlotIfRequiredERSY_', line_start=161, column_start=9, line_end=164, column_end=6)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity3yul8ShufflerIZNS0_17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS4_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISK_EERKSM_EUljE_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlRKSK_E_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlvE_EEvRSM_SO_T_T0_T1_E17ShuffleOperationsE21dupDeepSlotIfRequiredERSY_', line_start=167, column_start=29, line_end=167, column_end=30)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity3yul8ShufflerIZNS0_17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS4_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISK_EERKSM_EUljE_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlRKSK_E_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlvE_EEvRSM_SO_T_T0_T1_E17ShuffleOperationsE21dupDeepSlotIfRequiredERSY_', line_start=168, column_start=10, line_end=168, column_end=47)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity3yul8ShufflerIZNS0_17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS4_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISK_EERKSM_EUljE_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlRKSK_E_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlvE_EEvRSM_SO_T_T0_T1_E17ShuffleOperationsE21dupDeepSlotIfRequiredERSY_', line_start=168, column_start=51, line_end=168, column_end=96)
Position(function_name='StackLayoutGenerator.cpp:_ZZZN8solidity3yul20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS2_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISI_EERKSK_ENKUlRKSI_E_clESO_', line_start=758, column_start=8, line_end=758, column_end=35)
Position(function_name='StackLayoutGenerator.cpp:_ZZZN8solidity3yul20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS2_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISI_EERKSK_ENKUlRKSI_E_clESO_', line_start=762, column_start=14, line_end=762, column_end=19)
Position(function_name='StackLayoutGenerator.cpp:_ZZZN8solidity3yul20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS2_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISI_EERKSK_ENKUlRKSI_E_clESO_', line_start=764, column_start=10, line_end=764, column_end=21)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity3yul8ShufflerIZNS0_17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS4_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISK_EERKSM_EUljE_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlRKSK_E_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlvE_EEvRSM_SO_T_T0_T1_E17ShuffleOperationsE17bringUpTargetSlotERSY_m', line_start=191, column_start=10, line_end=191, column_end=26)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity3yul8ShufflerIZNS0_17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS4_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISK_EERKSM_EUljE_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlRKSK_E_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlvE_EEvRSM_SO_T_T0_T1_E17ShuffleOperationsE17bringUpTargetSlotERSY_m', line_start=196, column_start=8, line_end=196, column_end=43)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity3yul8ShufflerIZNS0_17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS4_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISK_EERKSM_EUljE_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlRKSK_E_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlvE_EEvRSM_SO_T_T0_T1_E17ShuffleOperationsE17bringUpTargetSlotERSY_m', line_start=202, column_start=24, line_end=202, column_end=25)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity3yul8ShufflerIZNS0_17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS4_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISK_EERKSM_EUljE_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlRKSK_E_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlvE_EEvRSM_SO_T_T0_T1_E17ShuffleOperationsE17bringUpTargetSlotERSY_m', line_start=204, column_start=6, line_end=204, column_end=48)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity3yul8ShufflerIZNS0_17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS4_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISK_EERKSM_EUljE_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlRKSK_E_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlvE_EEvRSM_SO_T_T0_T1_E17ShuffleOperationsE17bringUpTargetSlotERSY_m', line_start=205, column_start=6, line_end=205, column_end=43)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity3yul8ShufflerIZNS0_17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS4_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISK_EERKSM_EUljE_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlRKSK_E_ZZNS3_10fillInJunkES7_SA_ENKSB_clESM_SO_EUlvE_EEvRSM_SO_T_T0_T1_E17ShuffleOperationsE17bringUpTargetSlotERSY_m', line_start=207, column_start=10, line_end=207, column_end=36)
Position(function_name='StackLayoutGenerator.cpp:_ZZN8solidity3yul17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS3_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISJ_EERKSL_EUljE_ZZNS2_10fillInJunkES6_S9_ENKSA_clESL_SN_EUlRKSJ_E_ZZNS2_10fillInJunkES6_S9_ENKSA_clESL_SN_EUlvE_EEvRSL_SN_T_T0_T1_EN17ShuffleOperations17targetIsArbitraryEm', line_start=480, column_start=11, line_end=480, column_end=38)
Position(function_name='StackLayoutGenerator.cpp:_ZZN8solidity3yul17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS3_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISJ_EERKSL_EUljE_ZZNS2_10fillInJunkES6_S9_ENKSA_clESL_SN_EUlRKSJ_E_ZZNS2_10fillInJunkES6_S9_ENKSA_clESL_SN_EUlvE_EEvRSL_SN_T_T0_T1_EN17ShuffleOperations17targetIsArbitraryEm', line_start=480, column_start=42, line_end=480, column_end=98)
Position(function_name='StackLayoutGenerator.cpp:_ZZN8solidity3yul17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS3_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISJ_EERKSL_EUljE_ZZNS2_10fillInJunkES6_S9_ENKSA_clESL_SN_EUlRKSJ_E_ZZNS2_10fillInJunkES6_S9_ENKSA_clESL_SN_EUlvE_EEvRSL_SN_T_T0_T1_EN17ShuffleOperations12isCompatibleEmm', line_start=468, column_start=5, line_end=468, column_end=34)
Position(function_name='StackLayoutGenerator.cpp:_ZZN8solidity3yul17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS3_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISJ_EERKSL_EUljE_ZZNS2_10fillInJunkES6_S9_ENKSA_clESL_SN_EUlRKSJ_E_ZZNS2_10fillInJunkES6_S9_ENKSA_clESL_SN_EUlvE_EEvRSL_SN_T_T0_T1_EN17ShuffleOperations12isCompatibleEmm', line_start=469, column_start=5, line_end=469, column_end=33)
Position(function_name='StackLayoutGenerator.cpp:_ZZN8solidity3yul17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS3_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISJ_EERKSL_EUljE_ZZNS2_10fillInJunkES6_S9_ENKSA_clESL_SN_EUlRKSJ_E_ZZNS2_10fillInJunkES6_S9_ENKSA_clESL_SN_EUlvE_EEvRSL_SN_T_T0_T1_EN17ShuffleOperations12isCompatibleEmm', line_start=471, column_start=6, line_end=471, column_end=63)
Position(function_name='StackLayoutGenerator.cpp:_ZZN8solidity3yul17createStackLayoutIZZNS0_20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS3_12FunctionInfoEENK3$_1clESt6vectorISt7variantIJNS0_27FunctionCallReturnLabelSlotENS0_23FunctionReturnLabelSlotENS0_12VariableSlotENS0_11LiteralSlotENS0_13TemporarySlotENS0_8JunkSlotEEESaISJ_EERKSL_EUljE_ZZNS2_10fillInJunkES6_S9_ENKSA_clESL_SN_EUlRKSJ_E_ZZNS2_10fillInJunkES6_S9_ENKSA_clESL_SN_EUlvE_EEvRSL_SN_T_T0_T1_EN17ShuffleOperations12isCompatibleEmm', line_start=472, column_start=6, line_end=472, column_end=57)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity4util18BreadthFirstSearchIPKNS_3yul3CFG10BasicBlockEE3runIZZNS2_20StackLayoutGenerator10fillInJunkERS5_PKNS3_12FunctionInfoEENK3$_0clES6_mEUlS6_T_E_EERS7_OSF_', line_start=105, column_start=10, line_end=105, column_end=37)
Position(function_name='StackLayoutGenerator.cpp:_ZN8solidity4util18BreadthFirstSearchIPKNS_3yul3CFG10BasicBlockEE3runIZZNS2_20StackLayoutGenerator10fillInJunkERS5_PKNS3_12FunctionInfoEENK3$_0clES6_mEUlS6_T_E_EERS7_OSF_', line_start=110, column_start=8, line_end=110, column_end=33)
Position(function_name='StackLayoutGenerator.cpp:_ZZZN8solidity3yul20StackLayoutGenerator10fillInJunkERKNS0_3CFG10BasicBlockEPKNS2_12FunctionInfoEENK3$_0clEPS4_mENKUlSA_T_E_clIZNS_4util18BreadthFirstSearchISA_E3runISC_EERSG_OSB_EUlSA_E_EEDaSA_SB_', line_start=723, column_start=30, line_end=723, column_end=31)
Position(function_name='StackLayoutGenerator.cpp:_ZN12_GLOBAL__N_117createIdealLayoutIZN8solidity3yul20StackLayoutGenerator30propagateStackThroughOperationESt6vectorISt7variantIJNS2_27FunctionCallReturnLabelSlotENS2_23FunctionReturnLabelSlotENS2_12VariableSlotENS2_11LiteralSlotENS2_13TemporarySlotENS2_8JunkSlotEEESaISC_EERKNS2_3CFG9OperationEbE3$_0EESE_RKSE_SL_T_', line_start=155, column_start=23, line_end=155, column_end=24)
Position(function_name='StackLayoutGenerator.cpp:_ZN12_GLOBAL__N_117createIdealLayoutIZN8solidity3yul20StackLayoutGenerator30propagateStackThroughOperationESt6vectorISt7variantIJNS2_27FunctionCallReturnLabelSlotENS2_23FunctionReturnLabelSlotENS2_12VariableSlotENS2_11LiteralSlotENS2_13TemporarySlotENS2_8JunkSlotEEESaISC_EERKNS2_3CFG9OperationEbE3$_0EESE_RKSE_SL_T_', line_start=156, column_start=7, line_end=156, column_end=45)
Position(function_name='StackLayoutGenerator.cpp:_ZN12_GLOBAL__N_117createIdealLayoutIZN8solidity3yul20StackLayoutGenerator30propagateStackThroughOperationESt6vectorISt7variantIJNS2_27FunctionCallReturnLabelSlotENS2_23FunctionReturnLabelSlotENS2_12VariableSlotENS2_11LiteralSlotENS2_13TemporarySlotENS2_8JunkSlotEEESaISC_EERKNS2_3CFG9OperationEbE3$_0EESE_RKSE_SL_T_', line_start=156, column_start=49, line_end=156, column_end=76)
Position(function_name='StackLayoutGenerator.cpp:_ZN12_GLOBAL__N_117createIdealLayoutIZN8solidity3yul20StackLayoutGenerator30propagateStackThroughOperationESt6vectorISt7variantIJNS2_27FunctionCallReturnLabelSlotENS2_23FunctionReturnLabelSlotENS2_12VariableSlotENS2_11LiteralSlotENS2_13TemporarySlotENS2_8JunkSlotEEESaISC_EERKNS2_3CFG9OperationEbE3$_0EESE_RKSE_SL_T_', line_start=167, column_start=6, line_end=167, column_end=20)
